0.00000000 0.00000000
0.01010101 0.01723581
0.02020202 0.02362376
0.03030303 0.02818824
0.04040404 0.03175695
0.05050505 0.03479680
0.06060606 0.03741999
0.07070707 0.03975357
0.08080808 0.04186664
0.09090909 0.04379173
0.10101010 0.04555638
0.11111111 0.04718494
0.12121212 0.04869243
0.13131313 0.05009205
0.14141414 0.05139703
0.15151515 0.05262055
0.16161616 0.05377253
0.17171717 0.05485415
0.18181818 0.05586522
0.19191919 0.05680554
0.20202020 0.05767491
0.21212121 0.05847449
0.22222222 0.05920835
0.23232323 0.05988098
0.24242424 0.06049685
0.25252525 0.06106043
0.26262626 0.06157484
0.27272727 0.06204041
0.28282828 0.06245711
0.29292929 0.06282491
0.30303030 0.06314377
0.31313131 0.06341511
0.32323232 0.06364314
0.33333333 0.06383239
0.34343434 0.06398739
0.35353535 0.06411263
0.36363636 0.06421039
0.37373737 0.06427984
0.38383838 0.06431988
0.39393939 0.06432945
0.40404040 0.06430742
0.41414141 0.06425197
0.42424242 0.06416030
0.43434343 0.06402952
0.44444444 0.06385677
0.45454545 0.06363919
0.46464646 0.06337422
0.47474747 0.06305964
0.48484848 0.06269327
0.49494949 0.06227291
0.50505051 0.06179642
0.51515152 0.06126253
0.52525253 0.06067092
0.53535354 0.06002133
0.54545455 0.05931349
0.55555556 0.05854716
0.56565657 0.05772275
0.57575758 0.05684129
0.58585859 0.05590381
0.59595960 0.05491135
0.60606061 0.05386496
0.61616162 0.05276580
0.62626263 0.05161516
0.63636364 0.05041431
0.64646465 0.04916453
0.65656566 0.04786725
0.66666667 0.04652578
0.67676768 0.04514482
0.68686869 0.04372911
0.69696970 0.04228338
0.70707071 0.04081218
0.71717172 0.03931799
0.72727273 0.03780204
0.73737374 0.03626557
0.74747475 0.03470979
0.75757576 0.03313612
0.76767677 0.03154770
0.77777778 0.02994864
0.78787879 0.02834303
0.79797980 0.02673496
0.80808081 0.02512884
0.81818182 0.02353131
0.82828283 0.02195010
0.83838384 0.02039294
0.84848485 0.01886757
0.85858586 0.01738115
0.86868687 0.01593691
0.87878788 0.01453634
0.88888889 0.01318098
0.89898990 0.01187231
0.90909091 0.01061369
0.91919192 0.00941902
0.92929293 0.00830593
0.93939394 0.00729208
0.94949495 0.00639512
0.95959596 0.00562442
0.96969697 0.00494739
0.97979798 0.00431821
0.98989899 0.00369103
1.00000000 0.00302000
0.00000000 0.00000000
0.01010101 -0.01723581
0.02020202 -0.02362376
0.03030303 -0.02818824
0.04040404 -0.03175695
0.05050505 -0.03479680
0.06060606 -0.03741999
0.07070707 -0.03975357
0.08080808 -0.04186664
0.09090909 -0.04379173
0.10101010 -0.04555638
0.11111111 -0.04718494
0.12121212 -0.04869243
0.13131313 -0.05009205
0.14141414 -0.05139703
0.15151515 -0.05262055
0.16161616 -0.05377253
0.17171717 -0.05485415
0.18181818 -0.05586522
0.19191919 -0.05680554
0.20202020 -0.05767491
0.21212121 -0.05847449
0.22222222 -0.05920835
0.23232323 -0.05988098
0.24242424 -0.06049685
0.25252525 -0.06106043
0.26262626 -0.06157484
0.27272727 -0.06204041
0.28282828 -0.06245711
0.29292929 -0.06282491
0.30303030 -0.06314377
0.31313131 -0.06341511
0.32323232 -0.06364314
0.33333333 -0.06383239
0.34343434 -0.06398739
0.35353535 -0.06411263
0.36363636 -0.06421039
0.37373737 -0.06427984
0.38383838 -0.06431988
0.39393939 -0.06432945
0.40404040 -0.06430742
0.41414141 -0.06425197
0.42424242 -0.06416030
0.43434343 -0.06402952
0.44444444 -0.06385677
0.45454545 -0.06363919
0.46464646 -0.06337422
0.47474747 -0.06305964
0.48484848 -0.06269327
0.49494949 -0.06227291
0.50505051 -0.06179642
0.51515152 -0.06126253
0.52525253 -0.06067092
0.53535354 -0.06002133
0.54545455 -0.05931349
0.55555556 -0.05854716
0.56565657 -0.05772275
0.57575758 -0.05684129
0.58585859 -0.05590381
0.59595960 -0.05491135
0.60606061 -0.05386496
0.61616162 -0.05276580
0.62626263 -0.05161516
0.63636364 -0.05041431
0.64646465 -0.04916453
0.65656566 -0.04786725
0.66666667 -0.04652578
0.67676768 -0.04514482
0.68686869 -0.04372911
0.69696970 -0.04228338
0.70707071 -0.04081218
0.71717172 -0.03931799
0.72727273 -0.03780204
0.73737374 -0.03626557
0.74747475 -0.03470979
0.75757576 -0.03313612
0.76767677 -0.03154770
0.77777778 -0.02994864
0.78787879 -0.02834303
0.79797980 -0.02673496
0.80808081 -0.02512884
0.81818182 -0.02353131
0.82828283 -0.02195010
0.83838384 -0.02039294
0.84848485 -0.01886757
0.85858586 -0.01738115
0.86868687 -0.01593691
0.87878788 -0.01453634
0.88888889 -0.01318098
0.89898990 -0.01187231
0.90909091 -0.01061369
0.91919192 -0.00941902
0.92929293 -0.00830593
0.93939394 -0.00729208
0.94949495 -0.00639512
0.95959596 -0.00562442
0.96969697 -0.00494739
0.97979798 -0.00431821
0.98989899 -0.00369103
1.00000000 -0.00302000
