0.00000000 0.00000000
0.01010101 0.01269311
0.02020202 0.01757831
0.03030303 0.02130841
0.04040404 0.02425541
0.05050505 0.02673417
0.06060606 0.02882881
0.07070707 0.03059577
0.08080808 0.03208588
0.09090909 0.03333853
0.10101010 0.03439271
0.11111111 0.03528686
0.12121212 0.03605229
0.13131313 0.03671596
0.14141414 0.03729684
0.15151515 0.03780915
0.16161616 0.03826247
0.17171717 0.03866182
0.18181818 0.03901109
0.19191919 0.03931178
0.20202020 0.03956507
0.21212121 0.03977341
0.22222222 0.03994018
0.23232323 0.04006865
0.24242424 0.04016173
0.25252525 0.04022222
0.26262626 0.04025234
0.27272727 0.04025326
0.28282828 0.04022600
0.29292929 0.04017207
0.30303030 0.04009359
0.31313131 0.03999269
0.32323232 0.03987024
0.33333333 0.03972569
0.34343434 0.03955842
0.35353535 0.03936858
0.36363636 0.03915730
0.37373737 0.03892575
0.38383838 0.03867532
0.39393939 0.03840765
0.40404040 0.03812445
0.41414141 0.03782713
0.42424242 0.03751642
0.43434343 0.03719295
0.44444444 0.03685718
0.45454545 0.03650878
0.46464646 0.03614723
0.47474747 0.03577198
0.48484848 0.03538245
0.49494949 0.03497800
0.50505051 0.03455806
0.51515152 0.03412252
0.52525253 0.03367179
0.53535354 0.03320632
0.54545455 0.03272677
0.55555556 0.03223427
0.56565657 0.03172999
0.57575758 0.03121498
0.58585859 0.03068982
0.59595960 0.03015505
0.60606061 0.02961111
0.61616162 0.02905828
0.62626263 0.02849673
0.63636364 0.02792654
0.64646465 0.02734688
0.65656566 0.02675636
0.66666667 0.02615362
0.67676768 0.02553839
0.68686869 0.02491126
0.69696970 0.02427278
0.70707071 0.02362323
0.71717172 0.02296258
0.72727273 0.02229083
0.73737374 0.02160816
0.74747475 0.02091492
0.75757576 0.02021138
0.76767677 0.01949701
0.77777778 0.01877089
0.78787879 0.01803233
0.79797980 0.01728166
0.80808081 0.01651942
0.81818182 0.01574554
0.82828283 0.01495905
0.83838384 0.01415942
0.84848485 0.01334916
0.85858586 0.01253177
0.86868687 0.01170711
0.87878788 0.01087140
0.88888889 0.01002505
0.89898990 0.00917606
0.90909091 0.00832864
0.91919192 0.00747756
0.92929293 0.00662318
0.93939394 0.00577515
0.94949495 0.00493186
0.95959596 0.00409198
0.96969697 0.00326182
0.97979798 0.00235246
0.98989899 0.00156512
0.00000000 0.00000000
0.01010101 -0.01269311
0.02020202 -0.01757831
0.03030303 -0.02130841
0.04040404 -0.02425541
0.05050505 -0.02673417
0.06060606 -0.02882881
0.07070707 -0.03059577
0.08080808 -0.03208588
0.09090909 -0.03333853
0.10101010 -0.03439271
0.11111111 -0.03528686
0.12121212 -0.03605229
0.13131313 -0.03671596
0.14141414 -0.03729684
0.15151515 -0.03780915
0.16161616 -0.03826247
0.17171717 -0.03866182
0.18181818 -0.03901109
0.19191919 -0.03931178
0.20202020 -0.03956507
0.21212121 -0.03977341
0.22222222 -0.03994018
0.23232323 -0.04006865
0.24242424 -0.04016173
0.25252525 -0.04022222
0.26262626 -0.04025234
0.27272727 -0.04025326
0.28282828 -0.04022600
0.29292929 -0.04017207
0.30303030 -0.04009359
0.31313131 -0.03999269
0.32323232 -0.03987024
0.33333333 -0.03972569
0.34343434 -0.03955842
0.35353535 -0.03936858
0.36363636 -0.03915730
0.37373737 -0.03892575
0.38383838 -0.03867532
0.39393939 -0.03840765
0.40404040 -0.03812445
0.41414141 -0.03782713
0.42424242 -0.03751642
0.43434343 -0.03719295
0.44444444 -0.03685718
0.45454545 -0.03650878
0.46464646 -0.03614723
0.47474747 -0.03577198
0.48484848 -0.03538245
0.49494949 -0.03497800
0.50505051 -0.03455806
0.51515152 -0.03412252
0.52525253 -0.03367179
0.53535354 -0.03320632
0.54545455 -0.03272677
0.55555556 -0.03223427
0.56565657 -0.03172999
0.57575758 -0.03121498
0.58585859 -0.03068982
0.59595960 -0.03015505
0.60606061 -0.02961111
0.61616162 -0.02905828
0.62626263 -0.02849673
0.63636364 -0.02792654
0.64646465 -0.02734688
0.65656566 -0.02675636
0.66666667 -0.02615362
0.67676768 -0.02553839
0.68686869 -0.02491126
0.69696970 -0.02427278
0.70707071 -0.02362323
0.71717172 -0.02296258
0.72727273 -0.02229083
0.73737374 -0.02160816
0.74747475 -0.02091492
0.75757576 -0.02021138
0.76767677 -0.01949701
0.77777778 -0.01877089
0.78787879 -0.01803233
0.79797980 -0.01728166
0.80808081 -0.01651942
0.81818182 -0.01574554
0.82828283 -0.01495905
0.83838384 -0.01415942
0.84848485 -0.01334916
0.85858586 -0.01253177
0.86868687 -0.01170711
0.87878788 -0.01087140
0.88888889 -0.01002505
0.89898990 -0.00917606
0.90909091 -0.00832864
0.91919192 -0.00747756
0.92929293 -0.00662318
0.93939394 -0.00577515
0.94949495 -0.00493186
0.95959596 -0.00409198
0.96969697 -0.00326182
0.97979798 -0.00235246
0.98989899 -0.00156512
1.00000000 0.00000000
