1.00000000 -0.00000000
0.98989913 -0.00019213
0.97979827 -0.00009896
0.96969740 0.00021122
0.95959654 0.00066723
0.94949567 0.00123440
0.93939480 0.00188774
0.92929394 0.00261386
0.91919307 0.00340462
0.90909221 0.00425264
0.89899134 0.00515361
0.88889047 0.00610398
0.87878961 0.00710038
0.86868874 0.00814131
0.85858788 0.00922644
0.84848701 0.01035544
0.83838614 0.01152768
0.82828528 0.01274111
0.81818441 0.01399321
0.80808354 0.01528147
0.79798268 0.01660323
0.78788181 0.01795460
0.77778095 0.01933113
0.76768008 0.02072835
0.75757921 0.02214182
0.74747835 0.02356770
0.73737748 0.02500306
0.72727662 0.02644503
0.71717575 0.02789076
0.70707488 0.02933736
0.69697402 0.03078178
0.68687315 0.03222090
0.67677229 0.03365157
0.66667142 0.03507065
0.65657055 0.03647514
0.64646969 0.03786281
0.63636882 0.03923170
0.62626796 0.04057984
0.61616709 0.04190527
0.60606622 0.04320612
0.59596536 0.04448091
0.58586449 0.04572824
0.57576363 0.04694675
0.56566276 0.04813503
0.55556189 0.04929180
0.54546103 0.05041609
0.53536016 0.05150701
0.52525930 0.05256366
0.51515843 0.05358516
0.50505756 0.05457073
0.49495670 0.05552003
0.48485583 0.05643282
0.47475496 0.05730887
0.46465410 0.05814791
0.45455323 0.05894964
0.44445237 0.05971348
0.43435150 0.06043880
0.42425063 0.06112497
0.41414977 0.06177135
0.40404890 0.06237718
0.39394804 0.06294130
0.38384717 0.06346251
0.37374630 0.06393962
0.36364544 0.06437140
0.35354457 0.06475651
0.34344371 0.06509338
0.33334284 0.06538041
0.32324197 0.06561603
0.31314111 0.06579853
0.30304024 0.06592532
0.29293938 0.06599327
0.28283851 0.06599927
0.27273764 0.06594020
0.26263678 0.06581284
0.25253591 0.06561382
0.24243505 0.06533976
0.23233418 0.06498726
0.22223331 0.06455277
0.21213245 0.06403217
0.20203158 0.06342127
0.19193072 0.06271588
0.18182985 0.06191092
0.17172898 0.06099923
0.16162812 0.05997333
0.15152725 0.05882575
0.14142638 0.05754874
0.13132552 0.05613433
0.12122465 0.05457444
0.11112379 0.05285247
0.10102292 0.05093552
0.09092205 0.04878918
0.08082119 0.04639831
0.07072032 0.04377877
0.06061946 0.04091752
0.05051859 0.03753698
0.04041772 0.03329298
0.03031686 0.02879338
0.02021599 0.02419583
0.01011513 0.01393737
0.00001426 -0.00039622
0.00001426 -0.00039622
0.01011513 -0.00909576
0.02021599 -0.01306267
0.03031686 -0.01620693
0.04041772 -0.01881902
0.05051859 -0.02100096
0.06061946 -0.02287718
0.07072032 -0.02451822
0.08082119 -0.02594462
0.09092205 -0.02717560
0.10102292 -0.02823282
0.11112379 -0.02913849
0.12122465 -0.02991311
0.13132552 -0.03057127
0.14142638 -0.03112631
0.15152725 -0.03159124
0.16162812 -0.03197529
0.17172898 -0.03228545
0.18182985 -0.03252868
0.19193072 -0.03271165
0.20203158 -0.03283974
0.21213245 -0.03291789
0.22223331 -0.03295108
0.23233418 -0.03294403
0.24243505 -0.03289984
0.25253591 -0.03282096
0.26263678 -0.03270981
0.27273764 -0.03256882
0.28283851 -0.03240012
0.29293938 -0.03220544
0.30304024 -0.03198649
0.31314111 -0.03174497
0.32324197 -0.03148257
0.33334284 -0.03120060
0.34344371 -0.03090016
0.35354457 -0.03058234
0.36364544 -0.03024824
0.37374630 -0.02989895
0.38384717 -0.02953564
0.39394804 -0.02915948
0.40404890 -0.02877167
0.41414977 -0.02837339
0.42425063 -0.02796582
0.43435150 -0.02754975
0.44445237 -0.02712574
0.45455323 -0.02669432
0.46465410 -0.02625602
0.47475496 -0.02581138
0.48485583 -0.02536100
0.49495670 -0.02490552
0.50505756 -0.02444559
0.51515843 -0.02398187
0.52525930 -0.02351502
0.53536016 -0.02304559
0.54546103 -0.02257385
0.55556189 -0.02209998
0.56566276 -0.02162418
0.57576363 -0.02114666
0.58586449 -0.02066763
0.59596536 -0.02018742
0.60606622 -0.01970645
0.61616709 -0.01922512
0.62626796 -0.01874383
0.63636882 -0.01826296
0.64646969 -0.01778267
0.65657055 -0.01730288
0.66667142 -0.01682353
0.67677229 -0.01634455
0.68687315 -0.01586589
0.69697402 -0.01538754
0.70707488 -0.01490957
0.71717575 -0.01443205
0.72727662 -0.01395505
0.73737748 -0.01347864
0.74747835 -0.01300270
0.75757921 -0.01252704
0.76768008 -0.01205145
0.77778095 -0.01157570
0.78788181 -0.01109973
0.79798268 -0.01062390
0.80808354 -0.01014870
0.81818441 -0.00967461
0.82828528 -0.00920205
0.83838614 -0.00873081
0.84848701 -0.00826035
0.85858788 -0.00779012
0.86868874 -0.00731962
0.87878961 -0.00684864
0.88889047 -0.00637707
0.89899134 -0.00590484
0.90909221 -0.00543086
0.91919307 -0.00495235
0.92929394 -0.00446636
0.93939480 -0.00397002
0.94949567 -0.00346064
0.95959654 -0.00293375
0.96969740 -0.00236641
0.97979827 -0.00172218
0.98989913 -0.00093832
1.00000000 -0.00000000
